番組ID,番組分類,番組名,摘要,放映順,楽曲ID,楽曲名,歌手名
20327,"TV","地下すぎアイドル あかえちゃん","ED","3",106942,"なんだっけ!?アイドル","地下すぎプリンセス"
20327,"TV","地下すぎアイドル あかえちゃん","ED","4",106943,"ムーンライトラビリンス","地下すぎプリンセス"
20327,"TV","地下すぎアイドル あかえちゃん","ED","5",106946,"メッセージ","高野麻里佳"
20327,"TV","地下すぎアイドル あかえちゃん","ED","6",106945,"青春ラプソディ","地下すぎプリンセス"
21457,"MV","地下鉄に乗るっ","ED","",115086,"光線","大木ハルミ"
15853,"VD","痴漢のライセンス","ED","",7519,"インストゥルメンタル曲(曲名不明)","(インストゥルメンタル)"
806,"TV","チキチキマシン猛レース THE WACKY RACES","OP","",1711,"チキチキマシン猛レース","ケーシー浅沼"
807,"TV","地球SOSそれいけコロリン","OP","",1638,"それいけコロリン","本間かおり"
807,"TV","地球SOSそれいけコロリン","ED","",9012,"天国の子守歌","本間かおり"
11134,"MV","地球が動いた日","ED","",55549,"(不明)","(インストゥルメンタル)"
4288,"TV","地球少女アルジュナ","OP","スポット放映",16216,"マメシバ","坂本真綾"
4288,"TV","地球少女アルジュナ","OP","スポット放映",17959,"Early Bird","山本千夏"
4288,"TV","地球少女アルジュナ","ED","1",16216,"マメシバ","坂本真綾"
4288,"TV","地球少女アルジュナ","ED","スポット放映",16217,"空気と星","坂本真綾"
4288,"TV","地球少女アルジュナ","ED","スポット放映",17734,"バイク","坂本真綾"
4288,"TV","地球少女アルジュナ","ED","スポット放映",17959,"Early Bird","山本千夏"
4288,"TV","地球少女アルジュナ","ED","スポット放映",21205,"サンクチュアリ","坂本真綾"
4288,"TV","地球少女アルジュナ","ED","最終回に放映",18162,"さいごのマメシバ","坂本真綾"
4289,"TV","地球防衛家族","OP","",16086,"SAMURAI","ROLLY"
4289,"TV","地球防衛家族","ED","",16088,"花のかたち","新居昭乃"
3207,"TV","地球防衛企業ダイ・ガード","OP","1",10299,"路地裏の宇宙少年","ザ・コブラツイスターズ"
3207,"TV","地球防衛企業ダイ・ガード","ED","1",10272,"走れ走れ","遠藤響子"
3207,"TV","地球防衛企業ダイ・ガード","ED","最終回に放映",10299,"路地裏の宇宙少年","ザ・コブラツイスターズ"
4531,"MV","地球物語 テレパス2500","ED","",18126,"ドゥリー夢","久保田めぐみ"
810,"TV","地上最強のエキスパートチーム G.I.ジョー","OP","",286,"G.I.ジョー","石原レイ"
810,"TV","地上最強のエキスパートチーム G.I.ジョー","ED","",286,"G.I.ジョー","石原レイ"
2509,"MV","チスト みどりのおやゆび","OP","",8220,"幸せの三つの扉","飯沢賢治"
2509,"MV","チスト みどりのおやゆび","ED","",8220,"幸せの三つの扉","飯沢賢治"
21284,"WA","ちちぶでぶちち","ED","",113968,"秩父音頭「ちちぶでぶちち」ver.","黒沢ともよ"
811,"TV","チックンタックン","OP","",3004,"好きしてチックン","平野文"
811,"TV","チックンタックン","ED","",215,"Dr.ベルのテーマ","千葉繁"
19420,"VD","ちっちゃなおなか ひみつのあそび","ED","",101342,"(不明)","(不明:女声)"
19419,"VD","ちっちゃなおなか 恵未ちゃんてさ Anime Edition","ED","",101342,"(不明)","(不明:女声)"
4884,"TV","ちっちゃな雪使い シュガー","OP","",20118,"Sugar Baby Love","石田燿子"
6302,"TS","ちっちゃな雪使いシュガー 特別編","OP","",20118,"Sugar Baby Love","石田燿子"
4884,"TV","ちっちゃな雪使い シュガー","ED","",20277,"Snow flower","山本麻里安"
6302,"TS","ちっちゃな雪使いシュガー 特別編","ED","",22351,"こころのピアノ","浅野真澄"
4884,"TV","ちっちゃな雪使い シュガー","ED","最終回に放映",20118,"Sugar Baby Love","石田燿子"
15037,"TV","ちとせげっちゅ!!","ED","1",77135,"ちとせげっちゅ!!の歌","仲谷明香,徳井青空,MAKO"
15037,"TV","ちとせげっちゅ!!","ED","2",78477,"千年-ちとせ-アイラビュー","山口立花子,飯塚麻結"
13762,"TV","ちはやふる","OP","",70967,"YOUTHFUL","99RadioService"
13762,"TV","ちはやふる","ED","",71093,"そしていま","瀬戸麻沙美"
13762,"TV","ちはやふる","ED","最終回に放映",95393,"YOUTHFUL ~from Studio Yamato~","99RadioService"
22300,"TV","ちはやふる3","OP","",120850,"COLORFUL","99RadioService"
22300,"TV","ちはやふる3","ED","1",120851,"一目惚れ","バンドハラスメント"
22300,"TV","ちはやふる3","ED","スポット放映",120850,"COLORFUL","99RadioService"
15691,"TV","ちはやふる2","OP","",79766,"STAR","99RadioService"
15691,"TV","ちはやふる2","ED","1",79767,"茜空","瀬戸麻沙美"
15691,"TV","ちはやふる2","ED","スポット放映",79767,"茜空","瀬戸麻沙美"
15691,"TV","ちはやふる2","ED","最終回に放映",95393,"YOUTHFUL ~from Studio Yamato~","99RadioService"
2758,"VD","CBキャラ 永井豪ワールド","OP","",8775,"俺がこの世の主人公","石原慎一"
2758,"VD","CBキャラ 永井豪ワールド","ED","",8776,"Pending Now!","広谷順子"
812,"TV","ちびっこ怪獣ヤダモン","OP","1",2363,"ヤダモン","中島そのみ,ヤング・フレッシュ"
812,"TV","ちびっこ怪獣ヤダモン","OP","2",1114,"オーノーヤダモン","ヤング・フレッシュ"
812,"TV","ちびっこ怪獣ヤダモン","ED","1",1114,"オーノーヤダモン","ヤング・フレッシュ"
812,"TV","ちびっこ怪獣ヤダモン","ED","2",2363,"ヤダモン","中島そのみ,ヤング・フレッシュ"
3338,"MV","ちびっ子レミと名犬カピ","OP","",10864,"レミのうた","フォンテーヌ・ハーモニー"
4392,"MV","ちびっ子レミと名犬カピより 家なき子","OP","",10864,"レミのうた","フォンテーヌ・ハーモニー"
4392,"MV","ちびっ子レミと名犬カピより 家なき子","ED","",16592,"バルブランの子守唄","市原悦子"
13935,"TV","ちび☆デビ!","OP","",71719,"ちび☆デビ!あいっ!","下屋則子"
7651,"VD","ちびねこチョビ","ED","",35869,"","(インストゥルメンタル)"
21461,"MV","ちびねこトムの大冒険","ED","",115124,"まぶしい夏休み","広谷順子"
813,"TV","ちびまる子ちゃん(第1期)","OP","1",2393,"ゆめいっぱい","関ゆみ子"
813,"TV","ちびまる子ちゃん(第1期)","ED","1",1147,"おどるポンポコリン","B.B.クィーンズ"
813,"TV","ちびまる子ちゃん(第1期)","ED","2",3478,"走れ正直者","西城秀樹"
18817,"MV","映画ちびまる子ちゃん イタリアから来た少年","OP","",97024,"おどるポンポコリン","大原櫻子"
18817,"MV","映画ちびまる子ちゃん イタリアから来た少年","ED","",97025,"おーい!!","ウルフルズ"
2510,"MV","ちびまる子ちゃん 大野君と杉山君","OP","",1147,"おどるポンポコリン","B.B.クィーンズ"
2510,"MV","ちびまる子ちゃん 大野君と杉山君","ED","",2393,"ゆめいっぱい","関ゆみ子"
814,"TV","ちびまる子ちゃん(第2期)","OP","1",1090,"うれしい予感","渡辺満里奈"
814,"TV","ちびまる子ちゃん(第2期)","OP","2",1982,"ハミングがきこえる","カヒミ・カリィ"
814,"TV","ちびまる子ちゃん(第2期)","OP","3",4424,"おどるポンポコリン","ManaKana,泉谷しげる"
814,"TV","ちびまる子ちゃん(第2期)","OP","4",11868,"KinKiのやる気まんまんソング","KinKi Kids"
814,"TV","ちびまる子ちゃん(第2期)","OP","5",1147,"おどるポンポコリン","B.B.クィーンズ"
814,"TV","ちびまる子ちゃん(第2期)","OP","6",62907,"おどるポンポコリン","木村カエラ"
814,"TV","ちびまる子ちゃん(第2期)","OP","7",1147,"おどるポンポコリン","B.B.クィーンズ"
814,"TV","ちびまる子ちゃん(第2期)","OP","8",68937,"おどるポンポコリン~ちびまる子ちゃん 誕生 25th Version~","B.B.クィーンズ"
814,"TV","ちびまる子ちゃん(第2期)","OP","9",88056,"おどるポンポコリン","E-girls"
814,"TV","ちびまる子ちゃん(第2期)","OP","10",99155,"おどるポンポコリン","ゴールデンボンバー"
814,"TV","ちびまる子ちゃん(第2期)","OP","11",118078,"おどるポンポコリン","ももいろクローバーZ"
814,"TV","ちびまる子ちゃん(第2期)","OP","スポット放映",4443,"ちびまる子音頭","ManaKana"
814,"TV","ちびまる子ちゃん(第2期)","ED","1",3309,"針切じいさんのロケン・ロール","植木等"
814,"TV","ちびまる子ちゃん(第2期)","ED","2",906,"あっけにとられた時のうた","たま"
814,"TV","ちびまる子ちゃん(第2期)","ED","3",4426,"じゃがバタコーンさん","ManaKana"
814,"TV","ちびまる子ちゃん(第2期)","ED","4",4443,"ちびまる子音頭","ManaKana"
814,"TV","ちびまる子ちゃん(第2期)","ED","5",20580,"休日の歌(Viva La Vida)","DELiGHTED MINT"
814,"TV","ちびまる子ちゃん(第2期)","ED","6",26068,"宇宙大シャッフル","LOVE JETS"
814,"TV","ちびまる子ちゃん(第2期)","ED","7",31037,"アララの呪文","TARAKO"
814,"TV","ちびまる子ちゃん(第2期)","ED","8",74609,"100万年の幸せ!!","桑田佳祐"
814,"TV","ちびまる子ちゃん(第2期)","ED","9",109290,"すすめナンセンス","PUFFY"
814,"TV","ちびまる子ちゃん(第2期)","ED","10",120950,"いつもの風景","斉藤和義"
814,"TV","ちびまる子ちゃん(第2期)","ED","スポット放映",20350,"貧乏坂","田野恵,貧乏コーラス隊"
814,"TV","ちびまる子ちゃん(第2期)","ED","スポット放映",23340,"呪い","山崎ハコ"
814,"TV","ちびまる子ちゃん(第2期)","ED","スポット放映",97902,"キミを忘れないよ","大原櫻子"
814,"TV","ちびまる子ちゃん(第2期)","ED","スポット放映",119879,"人生いろいろ","島倉千代子"
815,"MV","さくらももこワールド ちびまる子ちゃん わたしの好きな歌","ED","",1650,"「だいすき」","高橋由美子"
817,"TV","チャージマン研!","OP","",1719,"チャージマン研","ひばり児童合唱団"
7964,"VD","チャーミーキティ","ED","",38132,"こっちをむいてチャーミー","高橋洋子"
11135,"MV","チャイニーズ・ゴースト・ストーリー 小倩","ED","",54880,"依然是你","黎明,陳慧嫻"
11135,"MV","チャイニーズ・ゴースト・ストーリー 小倩","ED","",55251,"天黒黒人神神","黄霑"
21984,"MV","チャックシメゾウ","ED","",118655,"チャックシメゾウ","shimamo"
4525,"TV","チャンス トライアングルセッション","OP","",18071,"Pure Blue","飯塚雅弓,榎本温子,山本麻里安"
4525,"TV","チャンス トライアングルセッション","ED","",18072,"Love Forever","飯塚雅弓,榎本温子,山本麻里安"
12229,"TV","ちゅーぶら!!","OP","",61487,"Choose Bright!!","茅原実里,寿美菜子,矢作紗友里,日笠陽子"
12229,"TV","ちゅーぶら!!","ED","",61488,"Shy Girls","茅原実里,寿美菜子,矢作紗友里,日笠陽子"
12229,"TV","ちゅーぶら!!","ED","最終回に放映",63205,"We Know","茅原実里,寿美菜子,矢作紗友里,日笠陽子"
818,"TV","中華一番!","OP","1",2880,"空","大黒摩季"
818,"TV","中華一番!","OP","2",3479,"息もできない~Now I can breath~","ZARD"
818,"TV","中華一番!","OP","3",4284,"君さえいれば","DEEN"
818,"TV","中華一番!","ED","1",3386,"青い空に出逢えた","辻尾有紗"
818,"TV","中華一番!","ED","2",2284,"ミネラル","七緒香"
818,"TV","中華一番!","ED","3",4293,"風のように自由~free as the wind~","宇徳敬子"
21194,"TV","中間管理録トネガワ","OP","",113587,"颯爽と走るトネガワ君","ゲスの極み乙女。"
21194,"TV","中間管理録トネガワ","ED","1",113588,"隠岐手紙","竹原ピストル"
21194,"TV","中間管理録トネガワ","ED","2",115577,"狂言回し","Noisy Cell"
21194,"TV","中間管理録トネガワ","ED","スポット放映",113587,"颯爽と走るトネガワ君","ゲスの極み乙女。"
22731,"WA","中間戦士 Mr.中","OP","",124289,"Mr.中のテーマ","岸尾だいすけ"
22731,"WA","中間戦士 Mr.中","ED","",124289,"Mr.中のテーマ","岸尾だいすけ"
19742,"WA","中古ビデオ屋の女店員 X","ED","",103328,"くまーめいどの歌","M・A・O"
15314,"TV","中二病でも恋がしたい!","OP","",78281,"Sparkling Daydream","ZAQ"
15314,"TV","中二病でも恋がしたい!","ED","",78245,"INSIDE IDENTITY","Black Raison d'etre"
15505,"WA","中二病でも恋がしたい!Lite","OP","",78282,"君へ","ZAQ"
15505,"WA","中二病でも恋がしたい!Lite","ED","",78295,"漆黒に躍る弧濁覇王節","ZAQ"
16745,"TV","中二病でも恋がしたい!戀","OP","",86122,"VOICE","ZAQ"
16745,"TV","中二病でも恋がしたい!戀","ED","",86123,"Van!shment Th!s World","Black Raison d'etre"
22222,"TV","厨病激発ボーイ","OP","",120488,"厨病激発ボーイ","皆神高校ヒーロ一部"
22222,"TV","厨病激発ボーイ","ED","",120489,"Here comes The SUN","仲村宗悟"
21684,"VD","超亜空間防壁チーズ・ナポリタン","OP","",116652,"UP TO YOU","内田真礼,上坂すみれ"
820,"TV","超音戦士ボーグマン","OP","1",205,"DON'T LOOK BACK","EARTHSHAKER"
820,"TV","超音戦士ボーグマン","OP","2",4003,"夜をぶっとばせ!","HIPS"
820,"TV","超音戦士ボーグマン","ED","1",281,"FOREVER","EARTHSHAKER"
820,"TV","超音戦士ボーグマン","ED","2",742,"Tender","HIPS"
3007,"VD","超音戦士ボーグマン 2 -新世紀2058-","OP","",9436,"SOLDIER IN 2058","藤原正典"
3007,"VD","超音戦士ボーグマン 2 -新世紀2058-","ED","",9437,"Good Night My Dear","藤原正典"
2511,"MV","超音戦士ボーグマン LOVERS RAIN","OP","",4964,"明日への誓い-MIDNIGHT RUN-","山寺宏一"
2511,"MV","超音戦士ボーグマン LOVERS RAIN","ED","",4968,"二人だけの入り江-Yes,I Love You-","山寺宏一"
821,"TV","超合体魔術ロボ ギンガイザー","OP","",3565,"超常スマッシュ!ギンガイザー","ささきいさお,東京荒川少年少女合唱隊"
821,"TV","超合体魔術ロボ ギンガイザー","ED","",1442,"さがしに行かないか","ささきいさお,東京荒川少年少女合唱隊"
21810,"TV","超可動ガール1/6","OP","",117459,"それゆけ!恋ゴコロ","A応P"
21810,"TV","超可動ガール1/6","ED","",117460,"ONE","東城陽奏"
1842,"VD","超機動伝説ダイナギガ","OP","",5149,"予定調和の毎日","鈴木結女"
1842,"VD","超機動伝説ダイナギガ","ED","",9859,"ひまわり畑","麻績村まゆ子"
822,"TV","(超)くせになりそう","OP","1",1433,"サード・ラブ","井上純子"
822,"TV","(超)くせになりそう","ED","1",3163,"失えないの","井上純子"
